"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2727111,"October 8, 2023",California,"Santa Ana","2300 block of W 5th St",1,0,0,0,0,N/A
2726497,"October 8, 2023","North Carolina",Greensboro,"4600 block of W Market St",1,0,0,0,0,N/A
2725838,"October 8, 2023",Pennsylvania,Indiana,"640 N 5th Ave",1,8,0,0,0,N/A
2727072,"October 8, 2023","South Carolina",Orangeburg,"2083 St Matthews Rd NE",1,0,0,0,1,N/A
2726362,"October 8, 2023",California,Sacramento,"8200 block of Gerber Rd",1,0,0,0,1,N/A
2727049,"October 8, 2023",Missouri,Joplin,"2621 W 24th St",1,0,0,0,0,N/A
2726307,"October 8, 2023",Texas,"Corpus Christi","600 block of 25th St",1,1,0,0,1,N/A
2726401,"October 8, 2023",Texas,Houston,"8700 Gustine Ln",1,0,0,0,1,N/A
2726249,"October 8, 2023",Pennsylvania,Philadelphia,"3900 block of N 6th St",1,1,0,0,0,N/A
2730307,"October 8, 2023",Ohio,Cleveland,"St John Ave",1,0,0,0,0,N/A
2726310,"October 8, 2023",California,"West Covina","1413 W Puente Ave",1,0,0,0,1,N/A
2726532,"October 8, 2023",Wisconsin,"Rice Lake","400 block of Hatten Ave",0,0,1,0,0,N/A
2726908,"October 8, 2023",Massachusetts,Chelsea,"Shurtleff St  and Congress Ave",1,0,0,0,1,N/A
2726014,"October 7, 2023",Indiana,"Fort Wayne","6110 Stellhorn Rd",1,0,0,0,0,N/A
2726005,"October 7, 2023",Tennessee,Bristol,"2537 Volunteer Pkwy",1,1,0,0,0,N/A
2725734,"October 7, 2023",Ohio,"Bedford (Bedford Heights)","23333 Aurora Rd",2,0,0,0,0,N/A
2726034,"October 7, 2023","North Carolina",Charlotte,"10500 block of Park Crossing Dr",1,1,0,0,1,N/A
2726229,"October 7, 2023",Louisiana,Lafayette,"500 block of Hellen St",1,2,0,0,1,N/A
2726850,"October 7, 2023","New Mexico",Hobbs,"200 N Marland Blvd",1,0,0,0,1,N/A
2725349,"October 7, 2023","North Carolina","Elizabeth City","400 block of Maple St",1,0,0,0,0,N/A
2726067,"October 7, 2023",Florida,Orlando,"North Ln and Pine Hills Rd",1,0,0,0,1,N/A
2726679,"October 7, 2023","North Carolina",Shelby,"200 block of Broad St",1,0,0,0,0,N/A
2725923,"October 7, 2023",Kentucky,Adolphus,"New Buck Creek Rd and Trevelstead Rd",0,1,1,0,0,N/A
2725613,"October 7, 2023",Texas,Lubbock,"9900 block of N Boston Ave",1,1,0,0,1,N/A
2726143,"October 7, 2023",Oregon,Gresham,"901 SW Highland Dr",1,0,0,0,1,N/A
2725518,"October 7, 2023",Alabama,"Bessemer (Hueytown)","1000 block of 27th Ave",1,0,0,0,0,N/A
2725618,"October 7, 2023","District of Columbia",Washington,"5500 block of 7th St NW",1,0,0,0,0,N/A
2728509,"October 7, 2023","South Carolina",Greeleyville,"C E Murray Blvd",1,0,0,0,0,N/A
2726039,"October 7, 2023","North Carolina",Charlotte,"2900 block of Baltimore Ave",1,0,0,0,0,N/A
2726024,"October 7, 2023",Tennessee,Memphis,"800 block of Olympic St",1,0,0,0,0,N/A
2726094,"October 7, 2023",Wisconsin,Menasha,"1100 block of Geneva Rd",0,0,1,0,0,N/A
2725804,"October 7, 2023",Missouri,"Saint Louis (Ferguson)","10768 W Florissant Ave",0,1,1,0,0,N/A
2725577,"October 7, 2023",Connecticut,"New Haven","100 block of Hobart St",1,0,0,0,0,N/A
2725616,"October 7, 2023",Maryland,Olney,"4500 block of Mt Olney Ln",1,0,0,1,1,N/A
2725529,"October 7, 2023",Nevada,"North Las Vegas","4200 block of E Craig Rd",1,1,0,0,0,N/A
2725793,"October 7, 2023",Missouri,"Kansas City","2706 Independence Ave",1,0,0,0,1,N/A
2726021,"October 7, 2023",Texas,Austin,"9200 N Plaza",1,0,0,0,1,N/A
2725189,"October 7, 2023","New York",Brooklyn,"68 Lafayette Ave",1,0,0,0,0,N/A
2725166,"October 7, 2023",Oregon,Portland,"NW 4th Ave and NW Everett St",1,2,0,0,0,N/A
2725895,"October 7, 2023",Arizona,Phoenix,"1926 W Deer Valley Rd",1,0,0,0,0,N/A
2725110,"October 7, 2023",California,"Canoga Park","21051 Sherman Way",0,0,1,0,0,N/A
2725170,"October 7, 2023",Illinois,Chicago,"1500 block of E 74th St",1,1,0,0,0,N/A
2726166,"October 7, 2023",Arizona,"San Tan Valley","2510 E Hunt Hwy",1,0,0,0,1,N/A
2726376,"October 7, 2023",California,"San Francisco","Mission St and 18th St",1,0,0,0,0,N/A
2725766,"October 7, 2023",Colorado,"Colorado Springs","400 block of E Kiowa St",1,0,0,0,1,N/A
2725534,"October 7, 2023",Pennsylvania,Philadelphia,"2535 W Lehigh Ave",1,0,0,0,0,N/A
2726026,"October 7, 2023",Texas,"Corpus Christi","6100 block of Angelique Ct",0,1,1,0,1,N/A
2725525,"October 7, 2023",Alabama,Dothan,"100 block of W Main St",1,0,0,0,2,N/A
2725462,"October 7, 2023",Pennsylvania,"Marcus Hook (Linwood)","I-95 and Market St",1,1,0,0,0,N/A
2725889,"October 7, 2023",Illinois,Belleville,"N 1st St and W B St",1,0,0,0,1,N/A
2726321,"October 7, 2023",Missouri,"Saint Louis","3500 block of S Compton Ave",1,1,0,0,0,N/A
2725669,"October 7, 2023",California,Inglewood,"3333 W Manchester Blvd",2,3,0,0,0,N/A
2727514,"October 7, 2023",Arkansas,Marion,"300 block of Stonebrook Loop",1,0,0,0,1,N/A
2725677,"October 7, 2023",Louisiana,Quitman,US-167,1,1,0,0,1,N/A
2725729,"October 7, 2023","New Jersey","New Milford","250 Myrtle Ave",1,0,1,0,0,N/A
2725711,"October 7, 2023",Louisiana,"Lake Charles","3005 Lake St",1,1,0,0,0,N/A
2726246,"October 7, 2023",Pennsylvania,Philadelphia,"500 block of S Salford St",1,1,0,0,0,N/A
2726146,"October 6, 2023",Montana,"Cut Bank","200 block of 5th Ave SW",0,0,1,0,0,N/A
2725598,"October 6, 2023","New Mexico",Shiprock,"Sheep Rd and Navajo St",0,0,1,0,0,N/A
2724924,"October 6, 2023",Maryland,Baltimore,"2000 block of Cliftwood Ave",1,0,0,0,0,N/A
2724926,"October 6, 2023",Alabama,Birmingham,"821 2nd Ave N",2,1,0,0,0,N/A
2724869,"October 6, 2023",Kentucky,Belfry,"2896 KY-292 W",2,1,0,0,3,N/A
2725018,"October 6, 2023",Tennessee,Cookeville,"West End St",1,1,0,0,1,N/A
2725540,"October 6, 2023",Alabama,Montgomery,"10000 block of Duncannon Trail",1,0,0,0,1,N/A
2724875,"October 6, 2023",Michigan,Detroit,"Burlingame St and Wildemere St",1,0,0,0,0,N/A
2725515,"October 6, 2023",Texas,Austin,"10127 Middle Fiskville Rd",1,0,0,0,0,N/A
2724889,"October 6, 2023",Michigan,"Grosse Pointe (Grosse Pointe Woods)","1800 block of Brys Dr",1,0,0,0,1,N/A
2725198,"October 6, 2023","New York","Staten Island","200 block of Gordon St",1,0,0,0,0,N/A
2725636,"October 6, 2023",Mississippi,Canton,"Frost St",1,0,0,0,1,N/A
2725131,"October 6, 2023",Oklahoma,"Oklahoma City","NW 82nd St and N Western Ave",1,0,0,0,3,N/A
2724761,"October 6, 2023","North Carolina",Waxhaw,"Ladera Dr",1,0,0,0,1,N/A
2725069,"October 6, 2023",Virginia,"Prince George","8000 block of Swift St",1,0,0,0,1,N/A
2724750,"October 6, 2023","North Carolina","Winston Salem (Winston-salem)","3600 block of Heathrow Dr",0,0,1,0,1,N/A
2725119,"October 6, 2023",California,Richmond,"900 block of 23rd St",2,1,0,0,0,N/A
2724758,"October 6, 2023",Pennsylvania,Philadelphia,"1400 block of S 28th St",1,1,0,0,0,N/A
2725340,"October 6, 2023","North Carolina",Charlotte,"3700 W WT Harris Blvd",1,0,0,0,1,N/A
2725305,"October 6, 2023",Florida,Jacksonville,"7440 Kylan Dr W",2,0,0,0,1,N/A
2724595,"October 6, 2023",California,"Los Angeles","1500 block of W 105th St",1,0,0,0,0,N/A
2725634,"October 6, 2023",Oklahoma,Lawton,"2235 NW Hoover Ave",1,0,0,0,0,N/A
2724961,"October 6, 2023",Minnesota,Harris,"42000 block of Elmcrest Ave",1,0,0,0,1,N/A
2726845,"October 6, 2023",Kansas,Louisburg,"907 Rockville Ter",1,0,1,0,0,N/A
2724946,"October 6, 2023",Illinois,Chicago,"10200 block of S. Carpenter St",1,0,0,0,0,N/A
2724471,"October 6, 2023",Illinois,Chicago,"1800 block of W 54th St",2,0,0,0,0,N/A
2724481,"October 6, 2023",Illinois,Chicago,"3000 block of W 5th Ave",1,0,0,0,0,N/A
2730399,"October 6, 2023","North Carolina","North Wilkesboro","313 L St",1,0,0,0,0,N/A
2725086,"October 6, 2023",Maine,Lisbon,"Main St",1,0,1,0,0,N/A
2725053,"October 6, 2023","New Mexico",Albuquerque,"3107 Eubank Blvd NE",1,0,0,0,0,N/A
2724885,"October 6, 2023",Maryland,"Oxon Hill","6800 block of Haven Ave",1,0,0,0,0,N/A
2728691,"October 6, 2023","New Jersey",Camden,"800 block of Princess Ave",1,0,0,0,1,N/A
2725195,"October 6, 2023",Pennsylvania,Philadelphia,"5700 block of Germantown Ave",1,0,0,0,0,N/A
2726053,"October 6, 2023",Tennessee,Memphis,"1400 block of Alcy Rd",1,0,0,0,0,N/A
2725651,"October 6, 2023",Texas,Whitney,"100 block of Bluegrass St",1,0,0,0,3,N/A
2725658,"October 6, 2023",Louisiana,Jonesboro,"635 Old Winnfield Rd",1,0,0,0,1,N/A
2725629,"October 6, 2023",Mississippi,Jackson,"620 Amite St",1,0,0,0,0,N/A
2725029,"October 5, 2023",Arizona,Phoenix,"N 17th Ave and W Coolidge St",0,0,1,0,0,N/A
2725081,"October 5, 2023",Vermont,Castleton,"1587 South St",1,0,0,0,0,N/A
2724867,"October 5, 2023",Maryland,"Capitol Heights","4100 block of Southern Ave",1,0,0,0,1,N/A
2724372,"October 5, 2023",Kentucky,Louisville,"5000 block of Kaufman Ln",1,0,0,0,0,N/A
2740158,"October 5, 2023",Washington,Seattle,"700 block of  E Roy St",1,0,0,0,0,N/A
2730043,"October 5, 2023",Tennessee,Antioch,"4600 block of Fanning Dr",1,0,0,0,1,N/A
2724739,"October 5, 2023","New York",Rochester,"1166 Portland Ave",1,0,0,0,2,N/A
2725718,"October 5, 2023",Texas,"Round Rock","4700 E Palm Valley Blvd",1,0,0,0,1,N/A
2723926,"October 5, 2023",Connecticut,Hartford,"35 Clark St",1,0,1,0,0,N/A
2724892,"October 5, 2023",Florida,Sanford,"1502 SW Rd",1,0,0,0,0,N/A
2723721,"October 5, 2023",Ohio,Columbus,"6033 Lake Club Ct",1,0,1,0,0,N/A
2724397,"October 5, 2023",Pennsylvania,Harrisburg,"S 19th St and Holly St",1,0,0,0,1,N/A
2724322,"October 5, 2023",Florida,Edgewater,"1500 block of Juniper Dr",1,2,0,0,1,N/A
2724179,"October 5, 2023",Missouri,Branson,"218 Old Country Rd",1,0,1,0,0,N/A
2724713,"October 5, 2023",Oregon,Welches,"65000 US-26",2,0,0,0,0,N/A
2724332,"October 5, 2023",Ohio,Lorain,"3200 block of Victory Ave",1,0,0,0,0,N/A
2724147,"October 5, 2023",Michigan,"Lake City (Moorestown)",N/A,0,0,1,0,0,N/A
2724316,"October 5, 2023",Louisiana,"Plain Dealing","16000 block of LA-157",1,0,0,0,1,N/A
2723931,"October 5, 2023","New York","Corona (Queens)","56-02 31st Ave",1,0,0,0,0,N/A
2724534,"October 5, 2023",Texas,"San Antonio","100 block of Denver Blvd",1,0,0,0,0,N/A
2724812,"October 5, 2023",Wisconsin,Milwaukee,"S 23rd St and W Greenfield Ave",1,0,0,0,0,N/A
2723803,"October 5, 2023","South Carolina",Columbia,"2139 Waverly St",1,0,0,0,1,N/A
2725656,"October 5, 2023",Louisiana,Downsville,"Mosleys Bluff Rd",1,0,0,0,0,N/A
2724502,"October 5, 2023",Texas,Houston,"1855 Barker Cypress Rd",2,0,0,0,0,N/A
2723881,"October 5, 2023",Georgia,Marietta,"Valley Wood Dr",1,0,0,0,0,N/A
2724542,"October 5, 2023",Texas,"San Antonio","Steves Ave and Roosevelt Ave",1,0,0,0,0,N/A
2724196,"October 5, 2023","New York",Bronx,"961 E 174th St",1,0,0,0,0,N/A
2724142,"October 5, 2023",Illinois,Aurora,"100 block of N Calhoun St",1,0,0,0,0,N/A
2726391,"October 5, 2023",Texas,Dallas,"9700 block of Webb Chapel Rd",1,0,0,0,0,N/A
2724150,"October 5, 2023",Texas,Lewisville,"200 block of E Round Grove Rd",1,1,0,0,0,N/A
2725430,"October 5, 2023",Georgia,Rossville,"Park City Rd",1,1,0,0,0,N/A
2724442,"October 5, 2023",Iowa,"Cedar Rapids","3960 Sherman St",2,1,0,0,0,N/A
2724412,"October 5, 2023",Florida,Auburndale,"1000 US-92 W",0,0,1,0,0,N/A
2725071,"October 5, 2023",Maryland,"Glen Burnie","8100 block of Great Bend Rd",0,0,1,0,0,N/A
2724338,"October 5, 2023",Ohio,Cleveland,"13600 block of Rugby Rd",2,0,0,0,0,N/A
2724290,"October 5, 2023","District of Columbia",Washington,"2629 Douglass Rd SE",1,0,0,0,0,N/A
2723505,"October 4, 2023",Kentucky,Louisville,"N 20th St and Portland Ave",1,0,0,0,2,N/A
2724271,"October 4, 2023",Delaware,Bridgeville,"DE-404 and Adams Rd",0,0,1,0,0,N/A
2723359,"October 4, 2023",Texas,Childress,N/A,0,0,1,0,0,N/A
2723909,"October 4, 2023",Georgia,Stonecrest,"400 block of Meadowood Dr",1,0,0,0,1,N/A
2723247,"October 4, 2023",Pennsylvania,Philadelphia,"7500 block of Whitaker Ave",0,4,1,0,0,N/A
2722982,"October 4, 2023",Florida,"Saint Petersburg","3900 block of 13th Ave S",1,0,0,0,1,N/A
2725494,"October 4, 2023",Georgia,"Social Circle","517 Spring St",1,0,0,0,1,N/A
2723503,"October 4, 2023",Illinois,"Round Lake (Round Lake Beach)","Sycamore Dr and Midland Dr",1,0,0,0,0,N/A
2723464,"October 4, 2023",Tennessee,Memphis,"1000 block of Treadwell St",1,0,0,0,1,N/A
2723116,"October 4, 2023",Georgia,Macon,"6800 Hawkinsville Rd",1,0,0,0,1,N/A
2723114,"October 4, 2023",Georgia,Macon,"1294 Glendale Ave",1,0,0,0,0,N/A
2723237,"October 4, 2023",Minnesota,"Saint Paul","1200 block of Hazelwood St",1,3,0,0,0,N/A
2723347,"October 4, 2023",California,"Los Angeles","S Central Ave and E 90th St",1,4,0,0,0,N/A
2724013,"October 4, 2023","North Carolina",Charlotte,"100 block of Frazier Ave",0,0,1,0,0,N/A
2723283,"October 4, 2023",Oklahoma,Davis,"I-35 and OK-7",1,1,0,0,0,N/A
2723959,"October 4, 2023",Utah,"Salt Lake City (Taylorsville)","3800 block of W 5000 S",0,0,1,0,0,N/A
2723537,"October 4, 2023",Louisiana,"New Orleans","St Thomas St and St Andrew St",1,1,0,0,0,N/A
2723434,"October 4, 2023",Ohio,Cleveland,"2551 Park Midway St",1,0,0,0,0,N/A
2723891,"October 4, 2023","North Carolina",Durham,"1100 block of Ridgeway Ave",1,0,0,0,0,N/A
2723865,"October 4, 2023",Alabama,Mobile,"600 S Washington Ave",1,0,0,0,0,N/A
2724080,"October 4, 2023",Washington,Blaine,"4600 block of E St",1,0,0,0,1,N/A
2723223,"October 4, 2023",Texas,Pasadena,"400 block of Garner Rd",1,0,0,0,0,N/A
2723665,"October 4, 2023",Montana,Ballantine,"2500 block of S 28th Rd",0,0,1,0,0,N/A
2723441,"October 4, 2023",Indiana,Indianapolis,"5800 block of E 40th St",1,1,0,0,0,N/A
2723714,"October 4, 2023",Illinois,"Harvey (Phoenix)","Vincennes Rd and E 155th St",1,0,0,0,0,N/A
2723700,"October 4, 2023",Mississippi,Jackson,"4501 Raymond Rd",1,0,0,0,0,N/A
2724453,"October 4, 2023",Nebraska,Omaha,"37th St and Grand Ave",1,0,0,0,2,N/A
2723427,"October 4, 2023",California,"Long Beach","5661 E Corso Di Napoli",1,0,1,0,0,N/A
2724026,"October 4, 2023",Tennessee,Knoxville,"1300 block of Stair Ave",1,0,0,0,0,N/A
2723623,"October 4, 2023",Pennsylvania,Philadelphia,"4101 Paul St",1,1,0,0,0,N/A
2723615,"October 4, 2023",Pennsylvania,Pittsburgh,"Somers St and Webster Ave",2,0,0,0,0,N/A
2723621,"October 4, 2023",Pennsylvania,Philadelphia,"1021 Arch St",1,0,0,0,0,N/A
2724343,"October 4, 2023",Virginia,Fredericksburg,"4000 block of Bonnie Brae Ct",1,0,0,0,1,N/A
2723478,"October 4, 2023",Kentucky,Louisville,"1400 block of Lynnhurst Ave",1,2,0,0,0,N/A
2722490,"October 3, 2023",Alabama,Sylacauga,"193 Fluker St",1,0,0,0,0,N/A
2722471,"October 3, 2023",Tennessee,Memphis,"Lamar Ave and Old Getwell Rd",1,0,0,0,0,N/A
2723419,"October 3, 2023",Mississippi,Meridian,"17th St and 26th Ave",1,0,0,0,0,N/A
2722667,"October 3, 2023",Tennessee,Memphis,"4100 block of Naragansett Cove",1,2,0,0,0,N/A
2722163,"October 3, 2023",Ohio,Cleveland,"E 132nd St and Byron Ave",1,0,0,0,0,N/A
2723323,"October 3, 2023",Ohio,Cleveland,"Anderson Ave and E 103rd St",1,0,0,0,0,N/A
2722966,"October 3, 2023",Florida,Jacksonville,"103rd St and Blanding Blvd",0,0,1,0,0,N/A
2723343,"October 3, 2023",Ohio,Cleveland,"500 block of E 127th St",1,0,0,0,0,N/A
2722187,"October 3, 2023",Pennsylvania,Colver,"5th St",1,0,1,0,0,N/A
2723183,"October 3, 2023",Alabama,Birmingham,"5500 block of Ave J",1,0,0,0,0,N/A
2722537,"October 3, 2023",Indiana,Indianapolis,"10105 John Marshall Dr",1,0,0,0,0,N/A
2722674,"October 3, 2023",Maryland,"Oxon Hill","800 Irvington St",2,0,0,0,0,N/A
2722452,"October 3, 2023",Texas,Laredo,"2320 E Stewart St",1,0,0,0,3,N/A
2722288,"October 3, 2023",Maryland,Baltimore,"500 block of N Calhoun St",1,0,0,0,0,N/A
2722153,"October 3, 2023",Georgia,Canton,"Butterworth Rd",1,0,0,1,0,N/A
2722149,"October 3, 2023",Georgia,Lawrenceville,"W Pike St and Old Norcross Rd",0,0,1,0,0,N/A
2723003,"October 3, 2023",Washington,"Seattle (White Center)","SW Roxbury St and 15th Ave SW",1,0,0,0,0,N/A
2722139,"October 3, 2023",Georgia,Sharpsburg,"Thomas Overby Dr",1,0,0,0,0,N/A
2722119,"October 3, 2023","North Carolina",Fayetteville,"200 block of B St",1,0,0,0,2,N/A
2722417,"October 3, 2023",Washington,Tacoma,"3501 S Ainsworth Ave",1,0,0,0,2,N/A
2722302,"October 3, 2023",Pennsylvania,York,"600 block of W Market St",1,0,0,0,1,N/A
2723013,"October 3, 2023",Texas,Dallas,"9500 Harry Hines Blvd",1,0,0,0,0,N/A
2722620,"October 3, 2023","New Mexico","Las Cruces","1300 block of Burley Ct",0,0,1,0,0,N/A
2722057,"October 3, 2023",Washington,Poulsbo,"3100 block of Lincoln Rd NE",1,0,0,0,1,N/A
2723122,"October 3, 2023",Georgia,Columbus,"Rigdon Rd and 10th St",1,0,0,0,0,N/A
2722706,"October 3, 2023",Louisiana,Shreveport,"1600 Anna St",1,0,0,0,1,N/A
2722524,"October 3, 2023",California,Anaheim,"2101 S Harbor Blvd",0,0,1,0,0,N/A
2722955,"October 3, 2023",Ohio,Hubbard,"2100 block of Hubbard Masury Rd",0,0,1,0,0,N/A
2722173,"October 3, 2023",California,Lodi,"14 S School St",1,0,0,0,1,N/A
2724571,"October 3, 2023",Texas,Austin,"1100 block of Cumberland Rd",1,0,0,0,1,N/A
2721886,"October 3, 2023",Georgia,Augusta,"1100 block of Maxwell St",1,0,0,0,1,N/A
2730956,"October 3, 2023",Florida,Ocala,"700 block of SE 34th Ter",1,0,1,0,0,N/A
2722579,"October 3, 2023",Illinois,Chicago,"127 E 36th St",1,0,0,0,0,N/A
2723779,"October 3, 2023",Louisiana,"Baton Rouge","6200 block of Howell Range Ave",1,0,0,0,0,N/A
2722686,"October 3, 2023","New Jersey",Paterson,"Broadway and Rosa Parks Blvd",1,2,0,0,1,N/A
2723176,"October 3, 2023",Tennessee,Dunlap,"47 Windridge Dr",1,0,0,0,1,N/A
2723592,"October 3, 2023",Virginia,Hopewell,"Liberty Ave and Winston Churchill Dr",1,0,0,0,0,N/A
2722129,"October 3, 2023","New York",Rochester,"Schwartz St",1,0,0,0,0,N/A
2722137,"October 3, 2023",Louisiana,"Bossier City","1200 block of Waller Ave",1,0,0,0,1,N/A
2722341,"October 2, 2023",Tennessee,Madison,"Gallatin Pike N and Anderson Ln",1,1,0,0,0,N/A
2721378,"October 2, 2023",Tennessee,"Oak Ridge","Andover Cir",1,0,0,0,0,N/A
2723200,"October 2, 2023",Alabama,Banks,"14000 block of US-29",1,0,0,0,1,N/A
2721331,"October 2, 2023",Texas,"El Paso","11100 Sean Haggerty Dr",0,0,1,0,0,N/A
2722093,"October 2, 2023","North Carolina",Manteo,"1300 block of Burnside Rd",0,0,1,0,0,N/A
2720893,"October 2, 2023",Pennsylvania,Philadelphia,"6115 Shelbourne St",3,1,1,0,0,N/A
2721333,"October 2, 2023",Kentucky,Louisville,"401 Douglas Park",2,0,0,0,1,N/A
2721931,"October 2, 2023",Nevada,"North Las Vegas","20 block of Hoke Edward Ct",1,0,0,0,2,N/A
2723027,"October 2, 2023",Arizona,Tucson,"E Golf Links Rd and S Swan Rd",1,0,0,0,1,N/A
2722095,"October 2, 2023","New York","Niagara Falls","1700 block of Pine Ave",1,0,0,0,0,N/A
2721641,"October 2, 2023",Kansas,Wichita,"E 3rd St N and N Broadway St",1,0,0,0,1,N/A
2733356,"October 2, 2023",Montana,Hobson,"215 Red Barn Rd",1,0,0,0,2,N/A
2721804,"October 2, 2023",Georgia,Savannah,"5 Peachtree Dr",1,1,0,0,1,N/A
2722228,"October 2, 2023",Georgia,Monroe,"N Broad St and GW Carver Dr",1,1,0,0,3,N/A
2722011,"October 2, 2023",Florida,Jacksonville,"Fairfax Rd and 3rd St",1,1,0,0,0,N/A
2726530,"October 2, 2023",Pennsylvania,Allentown,"2000 block of Green St",1,0,0,0,0,N/A
2721188,"October 2, 2023","North Carolina",Durham,"1003 Worth St",1,1,0,0,1,N/A
2722190,"October 2, 2023","North Carolina",Raleigh,"5100 block of N New Hope Rd",1,0,0,0,1,N/A
2721875,"October 2, 2023",Alabama,Mobile,"602 Glenwood St",0,0,1,0,0,N/A
2722141,"October 2, 2023",Ohio,Akron,"1100 block of Chandler Ave",1,0,0,0,2,N/A
2721780,"October 2, 2023",Arizona,Phoenix,"N 43rd Ave and W Indian School Rd",1,0,0,0,0,N/A
2722836,"October 2, 2023",Louisiana,"New Orleans","1300 block of Poland Ave",1,0,0,0,0,N/A
2721913,"October 2, 2023",Texas,Houston,"15303 Ella Blvd",1,0,0,0,1,N/A
2721677,"October 2, 2023",California,Atwater,"2501 Shaffer Rd",2,0,0,0,0,N/A
2721706,"October 2, 2023",California,Hayward,"B St and Alice St",1,2,0,0,0,N/A
2721656,"October 2, 2023",California,"Bell Gardens (Cudahy)","7810 Otis Ave",1,1,0,0,0,N/A
2721659,"October 2, 2023",Missouri,"Saint Louis (Ferguson)","10600 block of New Halls Ferry Rd",1,0,0,0,0,N/A
2722394,"October 2, 2023",Mississippi,Meridian,"1800 block of 24th St",1,0,0,0,1,N/A
2720935,"October 2, 2023",Pennsylvania,Philadelphia,"2300 block of Watkins St",1,0,0,0,1,N/A
2721603,"October 2, 2023",Texas,"San Antonio","5600 block of Culebra Rd",1,0,0,0,0,N/A
2721591,"October 2, 2023",Virginia,Petersburg,"S West St and Young Ave",1,0,0,0,0,N/A
2722515,"October 2, 2023",Kentucky,Prospect,"6400 block of Duroc Ave",1,0,0,0,1,N/A
2720905,"October 1, 2023",Tennessee,Knoxville,"3200 block of Denver Ln",1,0,1,0,0,N/A
2725014,"October 1, 2023",Georgia,"Atlanta (College Park)","2100 block of Park Terrace",1,0,0,0,1,N/A
2720655,"October 1, 2023",Florida,Pensacola,"500 E Fairfield Dr",1,1,0,0,1,N/A
2720503,"October 1, 2023",Indiana,Indianapolis,"10193 John Marshall Dr",1,0,0,0,0,N/A
2722326,"October 1, 2023",Illinois,"East Saint Louis","900 block of Saint Louis Ave",1,0,0,0,1,N/A
2720867,"October 1, 2023",Missouri,"Kansas City (Raytown)","61st St and Raytown Rd",2,0,0,0,0,N/A
2720826,"October 1, 2023",Maryland,Baltimore,"500 block of Patapsco Ave",1,0,0,0,0,N/A
2720305,"October 1, 2023",Ohio,Euclid,"27500 block of Brush Ave",1,0,0,0,2,N/A
2720567,"October 1, 2023","New York",Bronx,"154 E 175th St",1,0,0,0,0,N/A
2720592,"October 1, 2023","North Carolina",Eden,"111 N Hundley Dr",1,0,0,0,1,N/A
2720576,"October 1, 2023",Pennsylvania,Philadelphia,"400 block of W Pike St",1,0,0,0,0,N/A
2723151,"October 1, 2023","North Carolina","Rocky Point","Kimberly Ct",1,0,0,0,1,N/A
2721016,"October 1, 2023","New York","New York (Manhattan)","W 185th St and St Nicholas Ave",1,0,0,0,0,N/A
2722147,"October 1, 2023",Georgia,Jonesboro,"Kendrick Rd",0,0,1,0,0,N/A
2721329,"October 1, 2023",Texas,"Fort Worth","5300 block of Flamingo Rd",1,0,0,0,0,N/A
2721066,"October 1, 2023",Louisiana,"New Iberia","1440 Iberia St",1,0,0,0,1,N/A
2720516,"October 1, 2023",Tennessee,Nashville,"505 Millwood Dr",1,1,0,0,0,N/A
2722072,"October 1, 2023",Washington,Toppenish,"2nd Ave and S Division St",1,0,0,0,0,N/A
2721021,"October 1, 2023","South Carolina",Beaufort,"325 Ambrose Run",1,2,0,1,1,N/A
2720369,"October 1, 2023",Minnesota,"Saint Paul","2100 block of Scenic Place",1,0,0,0,0,N/A
2720855,"October 1, 2023",California,"Los Angeles","5414 Crenshaw Blvd",1,0,0,0,0,N/A
2720487,"October 1, 2023",Tennessee,Memphis,"1300 block of Austin St",1,0,0,0,1,N/A
2721637,"October 1, 2023",Iowa,"Fort Dodge","200 block of 3rd Ave NW",1,0,0,0,0,N/A
2721121,"October 1, 2023",Mississippi,"Yazoo City","321 E 13th St",1,0,0,0,0,N/A
2721265,"October 1, 2023","District of Columbia",Washington,"915 15th St NW",1,0,0,0,0,N/A
2720563,"October 1, 2023","New York",Brooklyn,"460 E 21st St",1,1,0,0,0,N/A
2720753,"October 1, 2023",Georgia,Fitzgerald,"600 E Sultana Dr",1,0,0,0,2,N/A
2720554,"October 1, 2023",Minnesota,Savage,"14900 block of Oakcrest Cir",1,0,0,0,0,N/A
2720406,"October 1, 2023","New Mexico",Albuquerque,"407 Wesmeco Dr SE",0,0,1,0,0,N/A
2720853,"October 1, 2023",Colorado,Aurora,"500 block of Potomac St",1,0,0,0,0,N/A
2720361,"October 1, 2023",Texas,Houston,"12200 block of W Village Dr",1,0,0,0,0,N/A
2721434,"October 1, 2023",Florida,Jacksonville,"1400 block of Royal Court Ln",1,0,0,0,0,N/A
2721345,"October 1, 2023",Texas,Dallas,"3400 block of Britton Ave",1,1,0,0,0,N/A
2720404,"October 1, 2023",Michigan,Detroit,"19700 block of Bentler St",1,0,0,0,0,N/A
2721128,"October 1, 2023",Maryland,"Marion Station","28800 block of Hudson Corner Rd",1,0,0,0,1,N/A
2721184,"October 1, 2023","North Carolina",Fayetteville,"6900 Cliffdale Rd",0,0,1,0,0,N/A
2723017,"October 1, 2023","South Carolina",Summerville,"220 Holiday Dr",1,0,1,0,0,N/A
